order_item_id,order_id,product_id,quantity,unit_price,discount,line_total
674,247,946,3,50.55,0.33,151.32
675,247,1006,1,39.24,2.84,36.4
676,247,82,1,4.02,-0.37,4.39
677,247,286,3,35.36,3.14,102.94
678,247,708,1,57.95,0.11,57.84
679,247,321,3,25.74,-1.0,78.22
680,248,672,2,3.7,-1.0,8.4
681,248,309,1,64.3,-1.0,65.3
682,248,645,4,22.54,0.68,89.48
683,248,418,2,36.18,-1.0,73.36
684,248,79,1,23.28,2.61,20.67
685,249,390,2,34.63,1.62,67.64
686,249,847,1,3.47,-0.12,3.59
687,250,308,1,44.4,0.52,43.88
688,250,333,3,4.37,-1.0,14.11
689,250,154,3,26.34,5.95,73.07
690,251,149,3,27.25,4.54,77.21
691,251,932,2,36.43,-1.0,73.86
692,251,16,1,34.84,1.82,33.02
693,252,1132,1,47.51,0.13,47.38
694,252,1196,2,59.62,-1.0,120.24
695,253,182,2,95.17,-1.0,191.34
696,253,897,2,71.93,2.1,141.76
697,253,692,1,3.44,-1.0,4.44
698,254,1035,4,59.28,1.35,235.77
699,255,528,2,91.72,4.5,178.94
700,255,94,1,2.73,4.13,-1.4
701,256,539,3,36.83,-1.0,111.49
702,257,76,2,70.91,3.8,138.02
703,257,907,1,10.33,3.19,7.14
704,257,406,2,3.22,3.76,2.68
705,258,905,1,50.28,-1.0,51.28
706,259,864,1,3.3,2.81,0.49
707,259,76,2,70.91,1.3,140.52
708,259,704,2,77.57,-1.0,156.14
709,259,1071,3,29.0,0.94,86.06
710,260,870,1,62.56,3.38,59.18
711,260,17,5,48.97,-0.73,245.58
712,260,569,1,42.06,-1.0,43.06
713,261,527,1,3.61,-1.0,4.61
714,261,54,1,48.03,1.81,46.22
715,261,113,1,4.32,4.63,-0.31
716,261,800,1,48.82,1.45,47.37
717,261,800,2,48.82,-0.34,97.98
718,262,646,2,42.77,-0.08,85.62
719,262,500,1,23.49,-0.9,24.39
720,263,290,4,36.07,1.02,143.26
721,263,168,2,3.59,1.18,6.0
722,264,916,2,4.27,3.0,5.54
723,264,406,1,3.22,-1.0,4.22
724,264,829,1,36.74,3.49,33.25
725,264,312,2,30.08,0.12,60.04
726,265,536,1,37.55,0.72,36.83
727,265,785,3,44.11,-1.0,133.33
728,266,871,2,26.65,4.73,48.57
729,266,804,2,89.04,1.26,176.82
730,266,779,3,20.88,-1.0,63.64
731,266,660,1,69.1,0.1,69.0
732,266,1057,2,51.14,1.98,100.3
733,266,935,1,31.23,-1.0,32.23
734,267,17,2,48.97,0.43,97.51
735,267,27,2,23.51,0.32,46.7
736,268,943,3,7.31,-1.0,22.93
737,269,788,1,51.44,-1.0,52.44
738,269,191,2,101.08,1.35,200.81
739,269,784,1,52.79,2.75,50.04
740,270,248,1,82.6,5.89,76.71
741,270,555,6,56.2,-0.25,337.45
742,270,139,2,49.63,-1.0,100.26
743,270,1006,2,39.24,4.18,74.3
744,270,3,1,27.31,-1.0,28.31
745,271,89,2,3.62,-1.0,8.24
746,272,1168,1,42.94,-0.29,43.23
747,273,914,2,50.18,3.15,97.21
748,273,324,1,88.04,-1.0,89.04
749,274,377,1,37.38,1.79,35.59
750,275,146,1,74.46,1.34,73.12
751,275,38,1,44.27,0.9,43.37
752,275,70,1,56.34,-0.04,56.38
753,276,29,5,29.25,1.4,144.85
754,276,966,1,70.88,-1.0,71.88
755,276,294,1,53.24,-1.0,54.24
756,276,556,3,47.43,0.83,141.46
757,276,704,3,77.57,-0.31,233.02
758,277,823,1,25.79,-0.81,26.6
759,277,740,1,5.12,-0.54,5.66
760,277,589,2,44.85,-1.0,90.7
761,277,137,1,12.36,-1.0,13.36
762,277,544,1,3.82,-0.4,4.22
763,277,349,1,51.16,1.07,50.09
764,278,335,1,55.08,-1.0,56.08
765,279,124,2,38.89,-0.76,78.54
766,279,248,1,82.6,0.3,82.3
767,279,1004,1,62.22,-1.0,63.22
768,280,672,1,3.7,-1.0,4.7
769,280,1024,1,36.36,3.54,32.82
770,280,941,1,14.46,2.28,12.18
771,281,245,2,72.71,2.57,142.85
772,281,1193,1,35.68,2.3,33.38
773,281,1079,1,37.81,-0.89,38.7
774,282,825,1,2.91,6.14,-3.23
775,282,99,1,38.55,4.11,34.44
776,283,901,1,27.54,-1.0,28.54
777,283,646,3,42.77,-1.0,129.31
778,283,1085,1,44.67,2.72,41.95
779,283,861,1,38.48,-0.91,39.39
780,283,14,1,36.1,-0.21,36.31
781,284,481,1,66.07,0.04,66.03
782,284,82,3,4.02,3.52,8.54
783,284,115,1,50.23,2.03,48.2
784,284,12,4,16.43,-0.07,65.79
785,285,918,1,6.08,-1.0,7.08
786,285,287,3,32.58,1.88,95.86
787,286,945,2,36.07,-1.0,73.14
788,287,885,1,5.39,-1.0,6.39
789,287,393,1,31.69,-1.0,32.69
790,288,782,2,79.31,-1.0,159.62
791,288,27,1,23.51,-1.0,24.51
792,288,241,4,64.94,-1.0,260.76
793,289,1105,2,65.48,-1.0,131.96
794,289,45,1,66.36,-1.0,67.36
795,289,98,2,58.82,4.36,113.28
796,289,774,1,20.12,0.99,19.13
797,289,314,2,20.98,-1.0,42.96
798,290,329,3,18.83,-1.0,57.49
799,290,523,3,27.41,7.77,74.46
800,290,1149,2,13.46,6.57,20.35
801,291,535,2,71.59,-1.0,144.18
802,291,463,1,56.39,0.08,56.31
803,291,627,4,3.78,-1.0,16.12
804,291,675,1,165.53,-1.0,166.53
805,291,253,2,17.84,1.09,34.59
806,292,92,1,107.77,5.39,102.38
807,293,466,1,32.64,-1.0,33.64
808,293,631,1,3.66,1.54,2.12
809,293,1119,1,52.4,5.03,47.37
810,294,343,1,18.92,-1.0,19.92
811,295,1064,2,28.17,2.83,53.51
812,295,499,1,72.22,1.83,70.39
813,295,110,1,116.13,0.86,115.27
814,296,43,2,31.71,6.31,57.11
815,296,938,1,17.0,0.38,16.62
816,297,634,2,3.79,-1.0,8.58
817,297,661,4,14.7,4.89,53.91
818,297,940,2,41.4,-1.0,83.8
819,297,41,1,30.49,0.86,29.63
820,297,98,1,58.82,-1.0,59.82
821,298,947,2,3.34,1.46,5.22
822,298,494,1,28.55,-1.0,29.55
823,298,187,3,4.0,-0.35,12.35
824,298,879,1,3.72,2.45,1.27
825,298,293,4,85.29,5.64,335.52
826,299,615,4,49.59,-1.0,199.36
827,299,91,3,3.53,3.32,7.27
828,299,336,6,14.28,-1.0,86.68
829,300,920,4,27.28,-0.53,109.65
830,300,31,3,57.79,-1.0,174.37
831,301,848,3,30.0,1.15,88.85
832,301,45,3,66.36,1.31,197.77
833,302,1003,2,25.51,2.23,48.79
834,302,1044,6,11.36,-0.29,68.45
835,303,609,2,32.14,2.36,61.92
836,303,974,2,22.73,-1.0,46.46
837,303,518,1,54.88,1.3,53.58
838,303,809,3,45.68,0.04,137.0
839,304,662,4,30.02,1.05,119.03
840,304,651,1,27.57,1.46,26.11
841,304,9,1,57.82,0.28,57.54
842,304,726,2,29.16,1.1,57.22
843,305,934,2,58.67,-1.0,118.34
844,305,1161,1,100.64,0.83,99.81
845,306,995,1,68.12,-0.29,68.41
846,306,459,3,64.88,-1.0,195.64
847,306,72,2,6.62,-1.0,14.24
848,306,55,3,32.47,5.02,92.39
849,306,1092,2,17.32,-1.0,35.64
850,307,841,1,4.74,2.09,2.65
851,307,494,2,28.55,1.05,56.05
852,308,96,4,3.58,4.45,9.87
853,308,284,2,43.5,1.05,85.95
854,308,247,2,9.95,0.73,19.17
855,309,47,2,27.13,-0.92,55.18
856,309,317,1,38.5,2.79,35.71
857,309,1178,1,21.59,-1.0,22.59
858,309,1095,2,73.92,-0.89,148.73
859,310,798,1,39.22,4.43,34.79
860,310,341,1,83.31,5.54,77.77
861,311,740,3,5.12,2.94,12.42
862,312,255,1,62.47,3.17,59.3
863,312,177,3,35.78,-0.24,107.58
864,313,290,3,36.07,1.02,107.19
865,313,964,2,11.72,-0.76,24.2
866,313,986,1,41.5,-1.0,42.5
867,314,708,1,57.95,1.96,55.99
868,314,1057,2,51.14,-1.0,103.28
869,314,427,1,38.81,-0.92,39.73
870,314,45,1,66.36,-1.0,67.36
871,315,752,1,16.76,0.78,15.98
872,315,892,1,23.76,-0.54,24.3
873,315,167,2,3.78,-1.0,8.56
874,316,137,1,12.36,3.01,9.35
875,317,510,1,34.68,-1.0,35.68
876,317,767,1,53.53,-0.54,54.07
877,317,189,6,44.8,0.46,268.34
878,318,793,2,14.9,2.67,27.13
879,318,138,1,21.76,-1.0,22.76
880,319,375,1,4.47,-1.0,5.47
881,320,1194,1,44.78,-0.01,44.79
882,320,63,1,3.13,0.98,2.15
883,320,343,2,18.92,1.61,36.23
884,321,370,1,59.31,-0.16,59.47
885,321,14,1,36.1,0.24,35.86
886,321,795,1,78.6,-1.0,79.6
887,322,263,1,21.53,-0.36,21.89
888,322,447,1,44.53,-1.0,45.53
889,322,440,1,3.38,6.86,-3.48
890,322,988,1,71.66,3.23,68.43
891,323,16,1,34.84,-0.45,35.29
892,323,515,1,54.4,1.28,53.12
893,323,754,3,41.49,-0.5,124.97
894,324,1037,1,47.85,0.98,46.87
895,324,627,1,3.78,-1.0,4.78
896,324,181,1,12.32,2.19,10.13
897,325,409,1,77.99,-1.0,78.99
898,325,348,1,17.32,5.7,11.62
899,326,1066,1,10.42,-1.0,11.42
900,326,803,4,34.58,2.01,136.31
901,326,292,1,58.18,4.4,53.78
902,326,825,1,2.91,-1.0,3.91
903,327,110,1,116.13,0.21,115.92
904,327,934,1,58.67,0.95,57.72
905,327,125,1,22.02,3.47,18.55
906,327,63,1,3.13,-0.25,3.38
907,327,951,2,5.52,0.46,10.58
908,327,649,2,41.76,-1.0,84.52
909,328,410,1,83.06,-0.05,83.11
910,328,246,1,33.79,-1.0,34.79
911,328,1083,3,32.74,-1.0,99.22
912,329,800,1,48.82,-1.0,49.82
913,329,97,4,30.93,-0.38,124.1
914,329,278,4,3.93,4.12,11.6
915,329,649,1,41.76,5.22,36.54
916,329,755,1,12.37,-1.0,13.37
917,329,350,1,18.38,-0.51,18.89
918,330,96,1,3.58,2.5,1.08
919,330,1130,2,88.0,3.57,172.43
920,331,1064,2,28.17,-1.0,57.34
921,331,573,2,6.87,6.04,7.7
922,332,332,2,31.54,-1.0,64.08
923,332,327,2,3.84,4.72,2.96
924,333,233,2,35.63,-1.0,72.26
925,333,39,1,44.64,2.63,42.01
926,333,1199,1,50.87,-1.0,51.87
927,333,587,1,44.37,2.33,42.04
928,334,276,3,14.18,-1.0,43.54
929,334,186,1,126.77,1.55,125.22
930,334,591,1,88.96,0.99,87.97
931,334,90,4,84.55,0.01,338.19
932,335,997,1,3.85,-1.0,4.85
933,336,181,2,12.32,-1.0,25.64
934,336,1124,3,55.3,-1.0,166.9
935,336,628,1,103.14,0.53,102.61
936,336,526,1,3.91,-1.0,4.91
937,337,296,4,30.9,2.49,121.11
938,337,732,1,102.79,-1.0,103.79
939,337,508,1,17.9,1.52,16.38
940,337,358,2,37.47,0.35,74.59
941,337,628,1,103.14,-0.21,103.35
942,338,50,2,3.85,-1.0,8.7
943,338,59,1,49.78,3.16,46.62
944,338,1189,2,3.29,-1.0,7.58
945,338,668,3,6.74,0.21,20.01
946,339,1044,1,11.36,-1.0,12.36
947,339,540,1,28.05,2.06,25.99
948,340,1067,1,51.72,-1.0,52.72
949,340,668,3,6.74,-1.0,21.22
950,340,758,2,6.55,-1.0,14.1
951,341,840,1,21.4,2.85,18.55
952,341,290,3,36.07,-1.0,109.21
953,342,853,1,36.62,-1.0,37.62
954,343,80,3,81.09,-1.0,244.27
955,343,836,2,36.16,-1.0,73.32
956,344,591,1,88.96,-1.0,89.96
957,344,91,2,3.53,-0.09,7.15
958,344,287,4,32.58,3.25,127.07
959,345,1086,1,24.87,5.23,19.64
960,345,559,2,12.33,7.92,16.74
961,346,973,3,3.81,-1.0,12.43
962,347,893,1,41.47,2.78,38.69
963,347,1055,1,5.04,5.65,-0.61
964,347,881,1,27.47,-1.0,28.47
965,347,206,2,44.92,-0.01,89.85
966,347,734,1,58.61,2.0,56.61
967,347,704,1,77.57,-1.0,78.57
968,348,1196,2,59.62,0.43,118.81
969,348,1120,1,22.38,2.46,19.92
970,348,679,1,54.8,-1.0,55.8
971,348,1120,1,22.38,1.17,21.21
972,349,1131,1,60.37,-0.56,60.93
973,349,446,1,42.34,-1.0,43.34
974,350,400,2,35.13,-0.67,70.93
975,350,1024,8,36.36,-0.94,291.82
976,350,785,2,44.11,-1.0,89.22
977,351,556,1,47.43,1.05,46.38
978,351,1097,1,14.42,3.5,10.92
979,351,99,1,38.55,0.04,38.51
980,352,732,1,102.79,1.49,101.3
981,352,1168,1,42.94,-1.0,43.94
982,352,1013,1,72.4,4.12,68.28
983,353,371,3,30.41,4.25,86.98
984,354,1027,1,53.89,-1.0,54.89
985,354,346,1,74.82,2.53,72.29
986,355,13,1,22.52,-1.0,23.52
987,356,1080,1,71.45,-1.0,72.45
988,356,1052,1,16.33,-0.3,16.63
989,356,893,1,41.47,-0.89,42.36
990,356,1065,2,9.46,2.36,16.56
991,357,437,2,16.19,-1.0,33.38
992,357,176,2,60.68,-1.0,122.36
993,357,959,1,39.26,0.67,38.59
994,357,474,4,6.69,-0.05,26.81
995,358,25,2,51.81,1.6,102.02
996,359,429,2,75.77,3.14,148.4
997,359,698,1,11.76,2.26,9.5
998,359,755,2,12.37,-1.0,25.74
999,360,325,1,5.71,-1.0,6.71
1000,361,424,2,6.22,3.63,8.81
1001,362,666,2,60.11,2.24,117.98
1002,362,999,1,23.33,0.46,22.87
1003,362,396,6,37.3,2.82,220.98
1004,362,485,1,23.95,-0.79,24.74
1005,363,865,1,37.16,-0.26,37.42
1006,363,199,3,14.06,1.62,40.56
1007,363,763,1,59.91,3.07,56.84
1008,364,183,1,130.15,-1.0,131.15
1009,364,863,1,41.58,-1.0,42.58
1010,365,1122,4,23.84,-1.0,96.36
1011,365,852,1,42.67,-0.94,43.61
1012,365,689,2,60.14,-1.0,121.28
1013,365,898,2,88.77,0.46,177.08
1014,366,687,1,44.03,-1.0,45.03
1015,366,1181,2,37.26,-1.0,75.52
1016,366,125,1,22.02,-1.0,23.02
1017,366,532,1,49.03,0.58,48.45
1018,367,701,1,42.7,3.32,39.38
1019,368,908,2,6.65,-1.0,14.3
1020,368,382,1,72.68,-1.0,73.68
1021,369,266,5,20.52,-1.0,103.6
1022,369,332,1,31.54,0.94,30.6
1023,370,1155,1,3.56,3.61,-0.05
1024,370,769,1,16.36,-1.0,17.36
1025,371,1021,1,73.23,-1.0,74.23
1026,372,837,2,20.69,2.62,38.76
1027,372,117,4,59.23,-1.0,237.92
1028,372,853,4,36.62,-0.91,147.39
1029,373,961,6,50.85,-0.46,305.56
1030,373,1110,3,66.96,-1.0,201.88
1031,374,701,3,42.7,1.35,126.75
1032,374,395,1,3.13,-1.0,4.13
1033,374,482,1,4.82,-0.86,5.68
1034,375,868,1,47.97,-1.0,48.97
1035,375,133,1,9.47,0.56,8.91
1036,375,962,1,51.98,0.9,51.08
1037,375,749,3,11.49,0.23,34.24
1038,375,541,1,47.51,-0.67,48.18
1039,375,628,5,103.14,2.05,513.65
1040,376,3,1,27.31,2.2,25.11
1041,376,1003,2,25.51,2.73,48.29
1042,376,1132,1,47.51,3.09,44.42
1043,377,476,1,28.73,4.72,24.01
1044,377,804,1,89.04,-1.0,90.04
1045,378,626,1,35.48,-0.22,35.7
1046,378,180,3,3.49,1.96,8.51
1047,378,518,1,54.88,3.94,50.94
1048,379,960,1,18.27,-1.0,19.27
1049,379,96,2,3.58,2.35,4.81
1050,380,680,1,12.97,-1.0,13.97
1051,380,555,1,56.2,6.48,49.72
1052,380,591,3,88.96,4.04,262.84
1053,381,1149,6,13.46,1.64,79.12
1054,381,488,1,67.49,1.45,66.04
1055,381,20,2,14.69,4.84,24.54
1056,381,656,1,49.43,6.25,43.18
1057,382,882,1,5.31,-0.65,5.96
1058,382,989,1,55.89,-1.0,56.89
1059,382,509,2,47.92,-1.0,96.84
1060,382,438,2,43.72,-1.0,88.44
1061,382,214,1,39.23,2.61,36.62
1062,383,314,4,20.98,-1.0,84.92
1063,384,819,1,48.02,-1.0,49.02
1064,385,693,3,33.44,3.71,96.61
1065,385,443,2,62.12,-1.0,125.24
1066,385,1098,1,3.19,-0.87,4.06
1067,385,1190,1,37.02,0.92,36.1
1068,386,803,2,34.58,4.61,64.55
1069,387,621,2,13.61,-0.11,27.33
1070,388,868,2,47.97,-1.0,96.94
1071,388,496,1,81.74,4.44,77.3
1072,388,247,1,9.95,-1.0,10.95
1073,389,1156,1,23.45,1.87,21.58
1074,390,1014,1,75.93,0.66,75.27
1075,390,343,1,18.92,1.6,17.32
1076,391,50,1,3.85,3.45,0.4
1077,391,1165,1,27.99,-1.0,28.99
1078,392,1179,1,16.96,-0.22,17.18
1079,392,930,1,3.2,-1.0,4.2
1080,392,693,2,33.44,1.63,65.25
1081,393,657,3,25.82,1.54,75.92
1082,393,85,2,42.07,-1.0,85.14
1083,393,446,1,42.34,2.6,39.74
1084,394,366,4,3.08,-1.0,13.32
1085,394,83,3,47.05,-1.0,142.15
1086,394,95,2,28.91,-1.0,58.82
1087,395,1132,1,47.51,-1.0,48.51
1088,395,119,1,20.28,0.08,20.2
1089,396,765,1,38.68,0.95,37.73
1090,396,1151,2,49.25,-1.0,99.5
1091,396,631,2,3.66,-1.0,8.32
1092,396,283,1,19.29,1.41,17.88
1093,397,785,3,44.11,-1.0,133.33
1094,397,185,1,40.41,2.64,37.77
1095,397,1066,1,10.42,-1.0,11.42
1096,397,338,1,24.74,0.04,24.7
1097,398,358,1,37.47,-0.26,37.73
1098,398,684,3,5.17,-0.89,16.4
1099,399,623,6,36.1,3.79,212.81
1100,400,1090,1,9.59,0.59,9.0
1101,400,982,3,96.48,0.28,289.16
1102,400,304,1,112.72,1.82,110.9
1103,401,1062,5,101.35,-1.0,507.75
1104,401,297,3,3.87,-0.57,12.18
1105,401,854,2,47.75,-1.0,96.5
1106,402,998,3,66.12,-1.0,199.36
1107,402,706,2,80.2,-1.0,161.4
1108,402,296,1,30.9,1.86,29.04
1109,403,467,1,42.72,1.02,41.7
1110,403,1052,1,16.33,-1.0,17.33
1111,403,293,4,85.29,-0.98,342.14
1112,404,187,3,4.0,4.99,7.01
1113,404,773,3,9.79,1.41,27.96
1114,405,1004,1,62.22,2.04,60.18
1115,405,857,1,58.85,4.41,54.44
1116,405,381,2,70.25,-1.0,141.5
1117,406,580,2,59.95,1.68,118.22
1118,406,464,1,23.84,1.63,22.21
1119,406,1136,1,52.56,3.23,49.33
1120,406,710,2,40.8,-1.0,82.6
1121,406,189,1,44.8,1.09,43.71
1122,406,64,1,44.29,0.59,43.7
1123,407,622,1,55.23,0.56,54.67
1124,408,531,4,63.78,-0.93,256.05
1125,408,808,1,64.38,-0.05,64.43
1126,408,621,1,13.61,1.4,12.21
1127,408,1132,5,47.51,0.4,237.15
1128,409,918,1,6.08,1.61,4.47
1129,409,315,4,21.88,2.11,85.41
1130,409,1017,2,58.05,-0.0,116.1
1131,410,294,1,53.24,5.47,47.77
1132,411,850,1,22.22,-1.0,23.22
1133,411,581,1,47.78,-0.13,47.91
1134,412,559,1,12.33,1.34,10.99
1135,412,844,1,29.79,0.46,29.33
1136,412,381,1,70.25,0.13,70.12
1137,413,377,2,37.38,-0.61,75.37
1138,413,9,2,57.82,-1.0,116.64
1139,414,611,1,52.35,6.86,45.49
1140,415,1162,4,46.82,-0.74,188.02
1141,416,154,2,26.34,4.69,47.99
1142,416,896,1,33.38,0.97,32.41
1143,416,1117,2,21.81,0.26,43.36
1144,417,829,2,36.74,-1.0,74.48
1145,417,236,1,3.18,4.15,-0.97
1146,418,332,1,31.54,-1.0,32.54
1147,418,304,3,112.72,2.43,335.73
1148,419,12,1,16.43,3.74,12.69
1149,419,509,1,47.92,3.81,44.11
1150,420,650,2,72.13,-1.0,145.26
1151,420,167,5,3.78,-1.0,19.9
1152,420,1070,1,14.04,1.33,12.71
1153,420,1147,1,41.45,-1.0,42.45
1154,421,96,1,3.58,-1.0,4.58
1155,421,786,2,4.21,-1.0,9.42
1156,421,866,1,2.4,-1.0,3.4
1157,421,793,1,14.9,0.27,14.63
1158,422,874,1,33.34,5.92,27.42
1159,423,242,3,23.51,0.7,69.83
1160,423,98,1,58.82,0.96,57.86
1161,424,409,2,77.99,-1.0,156.98
1162,424,930,1,3.2,1.26,1.94
1163,424,232,1,18.2,-0.73,18.93
1164,425,791,1,71.2,1.87,69.33
1165,425,96,1,3.58,-1.0,4.58
1166,425,107,1,18.4,-1.0,19.4
1167,425,516,1,116.49,-1.0,117.49
1168,426,322,3,79.64,3.94,234.98
1169,426,551,1,22.86,5.57,17.29
1170,426,276,3,14.18,2.3,40.24
1171,426,811,1,11.37,-0.36,11.73
1172,427,118,3,22.32,0.06,66.9
1173,427,532,1,49.03,1.8,47.23
1174,428,751,2,21.7,1.16,42.24
1175,429,1187,8,31.26,-0.9,250.98
1176,429,867,1,75.14,-1.0,76.14
1177,429,585,1,96.46,0.55,95.91
1178,429,916,1,4.27,-0.65,4.92
1179,429,539,1,36.83,-1.0,37.83
1180,429,140,2,28.38,3.14,53.62
1181,430,320,2,4.35,-1.0,9.7
1182,430,127,1,15.33,0.56,14.77
1183,431,738,1,88.82,-0.68,89.5
1184,432,153,1,28.37,2.06,26.31
1185,432,975,1,54.06,0.13,53.93
1186,433,69,2,48.3,6.2,90.4
1187,433,1160,3,2.77,-1.0,9.31
1188,433,1014,2,75.93,-1.0,152.86
1189,433,172,2,49.35,-1.0,99.7
1190,434,477,2,4.07,1.24,6.9
1191,434,33,1,28.53,-1.0,29.53
1192,435,1003,2,25.51,1.3,49.72
1193,435,1174,1,24.96,-1.0,25.96
1194,435,641,1,16.65,3.2,13.45
1195,435,500,1,23.49,-1.0,24.49
1196,436,812,1,25.45,-1.0,26.45
1197,436,809,1,45.68,1.59,44.09
1198,436,513,1,11.35,-1.0,12.35
1199,436,1140,1,44.61,-0.38,44.99
1200,437,1155,1,3.56,1.52,2.04
1201,437,30,1,9.49,-0.99,10.48
1202,437,993,4,43.35,-1.0,174.4
1203,437,207,2,109.2,6.37,212.03
1204,437,1137,1,30.37,-1.0,31.37
1205,438,952,1,10.55,-0.84,11.39
1206,438,503,2,90.91,-1.0,182.82
1207,438,819,2,48.02,0.92,95.12
1208,438,386,2,95.3,-1.0,191.6
1209,439,537,1,100.9,-1.0,101.9
1210,439,379,1,47.33,-0.84,48.17
1211,440,1151,3,49.25,3.84,143.91
1212,440,1125,1,63.65,2.03,61.62
1213,441,792,2,20.06,-1.0,41.12
1214,442,399,1,44.29,-1.0,45.29
1215,442,36,1,34.03,-1.0,35.03
1216,442,221,2,49.87,-1.0,100.74
1217,443,122,2,118.34,-1.0,237.68
1218,443,333,5,4.37,-1.0,22.85
1219,443,1062,2,101.35,-1.0,203.7
1220,443,764,1,3.94,1.46,2.48
1221,443,1151,1,49.25,0.17,49.08
1222,444,330,2,71.59,3.61,139.57
1223,445,295,2,27.4,0.73,54.07
1224,445,578,1,54.25,-0.44,54.69
1225,446,270,1,111.82,-1.0,112.82
1226,446,1074,2,22.63,0.42,44.84
1227,446,53,4,15.3,-1.0,62.2
1228,447,780,2,4.8,-1.0,10.6
1229,447,139,1,49.63,-0.87,50.5
1230,448,829,1,36.74,-1.0,37.74
1231,448,291,2,52.37,2.42,102.32
1232,449,884,1,28.85,-1.0,29.85
1233,449,1093,1,11.22,6.41,4.81
1234,450,313,2,49.75,2.99,96.51
1235,450,162,2,43.3,-1.0,87.6
1236,450,596,1,18.91,3.71,15.2
1237,451,93,8,54.41,1.9,433.38
1238,451,987,1,35.85,-0.62,36.47
1239,451,1176,2,69.09,0.39,137.79
1240,452,1193,2,35.68,2.06,69.3
1241,452,131,2,53.89,-1.0,108.78
1242,453,1197,3,2.4,-1.0,8.2
1243,454,206,1,44.92,1.17,43.75
1244,455,174,1,16.43,-1.0,17.43
1245,455,633,6,42.75,0.39,256.11
1246,456,680,2,12.97,0.1,25.84
1247,456,326,2,53.44,-0.65,107.53
1248,456,808,1,64.38,-1.0,65.38
1249,457,499,1,72.22,1.47,70.75
1250,457,981,2,13.36,-1.0,27.72
1251,457,501,1,22.21,-0.84,23.05
1252,457,735,2,58.95,-1.0,118.9
1253,458,690,3,85.22,0.98,254.68
1254,458,997,3,3.85,-1.0,12.55
1255,459,24,3,39.02,1.77,115.29
1256,459,194,4,21.91,4.19,83.45
1257,460,974,4,22.73,-0.1,91.02
1258,460,274,2,24.89,5.97,43.81
1259,461,427,1,38.81,0.52,38.29
1260,461,614,1,3.84,1.82,2.02
1261,461,1196,1,59.62,2.65,56.97
1262,461,1057,1,51.14,1.19,49.95
1263,462,1027,2,53.89,2.13,105.65
1264,462,699,1,4.4,4.96,-0.56
1265,462,22,6,39.76,-0.83,239.39
1266,462,240,1,53.2,2.73,50.47
1267,463,1008,1,32.93,2.61,30.32
1268,463,431,1,17.02,-1.0,18.02
1269,463,242,1,23.51,0.29,23.22
1270,464,229,1,53.87,-0.29,54.16
1271,464,1,2,67.0,-1.0,135.0
1272,465,532,1,49.03,0.69,48.34
1273,466,55,3,32.47,-1.0,98.41
1274,467,257,1,24.91,-1.0,25.91
1275,468,1032,3,4.37,-1.0,14.11
1276,468,712,1,72.02,-0.14,72.16
1277,468,423,1,4.06,0.78,3.28
1278,469,641,1,16.65,1.0,15.65
1279,469,396,1,37.3,1.42,35.88
1280,469,893,1,41.47,-1.0,42.47
1281,469,965,1,16.69,-1.0,17.69
1282,469,628,8,103.14,1.0,824.12
1283,470,1192,1,33.73,-1.0,34.73
1284,470,63,1,3.13,-1.0,4.13
1285,470,1079,2,37.81,-1.0,76.62
1286,471,693,2,33.44,-0.81,67.69
1287,471,1156,2,23.45,-1.0,47.9
1288,471,607,3,66.7,-1.0,201.1
1289,472,106,1,27.62,2.52,25.1
1290,472,781,1,9.84,-1.0,10.84
1291,473,491,1,10.44,0.88,9.56
1292,473,1102,1,59.43,7.74,51.69
1293,473,293,1,85.29,0.9,84.39
1294,473,41,3,30.49,2.71,88.76
1295,473,742,1,31.71,0.23,31.48
1296,473,599,2,3.96,2.49,5.43
1297,474,1163,1,3.78,-1.0,4.78
1298,474,692,1,3.44,-1.0,4.44
1299,475,1160,1,2.77,-1.0,3.77
1300,475,1001,1,13.8,-1.0,14.8
1301,475,798,2,39.22,1.59,76.85
1302,476,1017,1,58.05,-1.0,59.05
1303,476,931,2,87.02,-1.0,175.04
1304,476,709,2,4.93,3.23,6.63
1305,476,1049,3,10.85,1.26,31.29
1306,477,465,1,60.08,4.17,55.91
1307,477,530,3,70.22,-1.0,211.66
1308,477,352,1,32.2,-1.0,33.2
1309,477,664,2,3.76,3.18,4.34
1310,478,712,1,72.02,-1.0,73.02
1311,479,1051,1,65.53,3.81,61.72
1312,480,1,2,67.0,-1.0,135.0
1313,480,471,1,2.4,-1.0,3.4
1314,480,345,1,5.71,1.54,4.17
1315,481,451,1,75.64,1.28,74.36
1316,481,641,1,16.65,-1.0,17.65
1317,482,1001,2,13.8,1.47,26.13
1318,482,351,3,78.89,1.56,235.11
1319,482,1048,1,3.05,6.52,-3.47
1320,482,1152,1,25.7,-1.0,26.7
1321,482,913,2,13.82,-1.0,28.64
1322,482,6,2,7.34,2.56,12.12
1323,483,562,1,11.87,-1.0,12.87
1324,483,584,3,121.65,0.06,364.89
1325,483,495,1,37.03,3.86,33.17
1326,483,1075,4,6.91,-0.76,28.4
1327,484,142,1,46.56,-1.0,47.56
1328,485,126,1,73.98,2.7,71.28
1329,485,387,1,30.86,2.13,28.73
1330,486,261,2,22.96,-1.0,46.92
1331,486,279,2,93.36,3.75,182.97
1332,486,1077,4,12.87,-1.0,52.48
