order_id,customer_id,order_date,status,shipping_method,shipping_cost,discount_amount,tax_amount,total_amount,currency,promo_code,channel,items_sum
258,4962,2023-12-28 17:06:25,completed,express,7.08,10.52,4.1,51.94,USD,,marketplace,51.28
259,1577,2024-08-20 21:44:00,completed,express,1.43,20.78,30.66,394.52,USD,,mobile,383.21000000000004
260,3420,2024-09-30 07:30:25,completed,standard,1.19,-5.0,34.78,388.79,MAD,WELCOME10,web,347.82000000000005
261,2624,2023-07-18 15:22:52,completed,standard,10.23,8.1,15.67,213.67,USD,FREESHIP,mobile,195.87
262,684,2025-08-31 02:40:17,completed,standard,14.66,2.78,11.0,132.89,MAD,SPRING15,web,110.01
263,3923,2023-08-16 02:01:57,completed,standard,4.56,7.86,14.93,160.89,MAD,,web,149.26
264,4591,2023-06-12 13:30:10,completed,express,11.5,2.33,8.24,120.46,USD,,web,103.05
265,3709,2024-06-26 11:42:05,completed,standard,13.82,-4.05,13.61,201.64,USD,,marketplace,170.16000000000003
266,2785,2024-03-14 16:51:39,completed,standard,16.25,2.39,39.24,543.66,USD,WELCOME10,web,490.56
267,3589,2025-08-28 20:18:52,completed,express,8.81,10.6,11.54,153.96,USD,,web,144.21
268,4493,2025-04-25 09:41:13,returned,standard,13.46,11.17,2.29,0.0,MAD,,mobile,22.93
269,3987,2025-09-03 11:47:09,returned,standard,11.51,-5.0,24.26,0.0,USD,,web,303.29
270,4295,2024-01-20 03:21:37,shipped,standard,13.53,9.67,49.36,670.25,USD,,web,617.03
271,2693,2023-07-07 02:57:52,cancelled,express,6.61,19.57,0.66,-4.06,USD,,web,8.24
272,1141,2023-05-02 17:09:02,completed,standard,3.25,13.99,3.46,35.95,USD,,web,43.23
273,2106,2025-08-04 16:17:48,pending,standard,11.61,11.19,14.9,201.57,EUR,,mobile,186.25
274,2399,2025-04-05 22:05:21,completed,express,12.72,2.48,2.85,48.68,GBP,,mobile,35.59
275,1764,2023-04-29 11:51:44,completed,express,4.62,9.15,13.83,182.17,USD,,web,172.87
276,3938,2025-08-25 22:28:00,completed,standard,10.53,-5.0,51.64,712.62,USD,VIP20,web,645.45
277,1572,2024-06-20 16:31:27,completed,express,5.49,20.21,15.25,191.16,GBP,,web,190.63
278,2473,2024-01-08 18:06:56,completed,pickup,13.47,10.38,4.49,63.66,USD,SPRING15,web,56.08
279,2510,2023-03-18 11:23:24,completed,express,4.06,8.29,17.92,237.75,USD,FREESHIP,web,224.06
280,382,2025-05-23 13:45:23,completed,standard,5.69,4.25,3.98,55.12,GBP,,web,49.7
281,383,2025-03-27 21:08:48,completed,express,9.68,1.14,17.19,240.66,USD,,web,214.93
282,2130,2023-09-17 18:40:51,completed,standard,10.2,4.89,2.5,39.02,EUR,,web,31.209999999999997
283,2776,2025-03-13 12:03:04,completed,priority,12.45,-5.0,22.04,314.99,EUR,VIP20,marketplace,275.5
284,2859,2024-02-14 01:36:15,completed,standard,6.95,-5.0,15.08,215.59,USD,,web,188.56
285,2520,2023-07-02 01:30:26,pending,standard,3.54,10.19,8.24,104.53,EUR,VIP20,web,102.94
286,2237,2024-03-04 11:31:43,completed,priority,1.1,9.79,5.85,70.3,GBP,,marketplace,73.14
287,2865,2023-11-24 06:58:26,completed,standard,3.06,8.01,3.13,37.26,EUR,,mobile,39.08
288,4110,2023-01-03 16:01:32,completed,priority,14.54,-5.0,35.59,500.02,EUR,,mobile,444.89
289,474,2024-03-06 00:47:48,completed,standard,3.84,-3.88,37.47,419.88,MAD,,web,374.69
290,981,2025-01-02 10:48:23,completed,standard,13.63,-2.09,12.18,180.2,USD,VIP20,web,152.3
291,2021,2023-07-18 02:43:49,completed,standard,25.92,-5.0,33.42,482.07,USD,,web,417.73
292,3856,2024-08-21 03:58:32,completed,standard,5.12,-5.0,8.19,120.69,USD,SPRING15,mobile,102.38
293,2641,2024-01-29 05:56:10,completed,standard,4.83,9.14,6.65,85.47,GBP,WELCOME10,web,83.13
294,753,2023-02-25 11:54:11,completed,standard,2.92,1.36,1.59,23.07,USD,,mobile,19.92
295,3850,2024-04-21 23:15:35,completed,standard,14.33,4.48,19.13,268.15,USD,,web,239.17
296,187,2023-12-15 18:40:39,completed,pickup,3.73,-4.61,5.9,87.97,USD,,web,73.73
297,4061,2023-02-28 18:05:25,completed,express,7.84,-5.0,18.86,267.44,USD,,web,235.74
298,3177,2024-01-08 05:52:51,returned,standard,2.1,8.27,30.71,0.0,GBP,,web,383.90999999999997
299,3735,2023-11-14 22:24:45,cancelled,standard,5.34,-1.48,23.46,0.0,EUR,,web,293.31
300,724,2024-07-26 12:27:54,completed,express,8.52,-5.0,22.72,320.26,USD,,web,284.02
301,2845,2024-10-30 09:17:36,completed,standard,0.97,2.01,22.93,308.51,GBP,,marketplace,286.62
302,205,2025-05-24 10:20:37,completed,standard,9.47,-5.0,9.38,141.09,EUR,FREESHIP,web,117.24000000000001
303,4444,2025-06-21 01:08:58,completed,standard,9.81,-0.83,23.92,333.52,GBP,,mobile,298.96000000000004
304,588,2023-05-26 04:54:47,completed,pickup,7.47,19.24,20.79,268.92,USD,WELCOME10,marketplace,259.9
305,2557,2025-02-14 12:50:48,cancelled,pickup,12.67,-5.0,17.45,0.0,USD,,web,218.15
306,1750,2024-11-05 13:05:20,completed,standard,5.98,2.58,32.51,442.23,EUR,,mobile,406.32
307,3857,2024-02-27 13:46:14,completed,express,7.19,23.65,4.7,46.94,USD,SPRING15,mobile,58.699999999999996
308,4054,2025-05-07 21:54:43,completed,pickup,8.85,22.65,9.2,110.39,USD,,web,114.99000000000001
309,174,2024-05-08 15:38:12,pending,express,4.07,-5.0,20.98,292.26,EUR,,web,262.21
310,830,2025-07-08 15:11:06,completed,standard,3.9,1.94,9.0,123.52,USD,VIP20,web,112.56
311,4381,2024-06-10 16:02:32,completed,standard,23.88,0.22,0.99,37.07,USD,,web,12.42
312,3039,2023-07-11 03:53:02,completed,standard,4.24,5.18,13.35,179.29,USD,SPRING15,web,166.88
313,3355,2024-05-03 07:09:27,completed,pickup,4.0,7.52,17.39,187.76,MAD,,web,173.89
314,1363,2023-04-19 13:13:45,completed,standard,8.75,-0.47,21.31,296.89,USD,,web,266.36
315,2285,2024-01-09 09:06:14,completed,standard,14.95,-5.0,3.91,72.7,GBP,,web,48.84
316,3112,2025-06-22 09:10:21,completed,standard,11.73,16.97,0.75,4.86,EUR,,web,9.35
317,4808,2025-01-28 18:30:16,completed,express,3.04,9.35,28.65,380.43,USD,,web,358.09
318,4305,2024-02-11 23:37:57,completed,express,6.28,8.39,3.99,51.77,USD,VIP20,web,49.89
319,105,2025-09-11 12:09:01,completed,express,7.43,4.87,0.44,8.47,EUR,,mobile,5.47
320,1057,2024-08-06 18:51:17,completed,pickup,2.73,-5.0,6.65,97.55,USD,,mobile,83.16999999999999
321,2088,2023-11-01 04:23:12,completed,standard,5.29,17.68,13.99,176.53,USD,,mobile,174.93
322,1807,2023-06-19 16:35:44,completed,standard,10.66,5.83,13.24,150.44,MAD,WELCOME10,web,132.37
323,2319,2023-10-14 05:39:28,pending,standard,4.98,8.53,17.07,226.9,USD,,web,213.38
324,4848,2025-06-19 11:47:12,pending,standard,7.03,34.08,4.94,39.67,EUR,SPRING15,web,61.78
325,3051,2025-05-11 01:14:30,completed,standard,7.35,-5.0,9.06,112.02,MAD,,web,90.61
326,3579,2024-06-07 08:00:53,completed,express,6.72,-5.0,16.43,233.57,USD,,mobile,205.42
327,2025,2025-03-05 00:22:44,completed,priority,3.38,-5.0,23.25,322.3,USD,WELCOME10,web,290.67
328,3430,2025-07-18 21:51:38,pending,pickup,4.98,-5.0,17.37,244.47,USD,WELCOME10,web,217.12
329,1210,2024-03-17 20:12:20,pending,express,2.48,7.72,20.35,269.43,EUR,,web,254.32
330,4796,2023-05-03 00:46:32,completed,pickup,6.64,-5.0,13.88,199.03,EUR,,web,173.51000000000002
331,4502,2023-10-11 07:16:25,completed,express,8.47,4.94,5.2,73.77,USD,,web,65.04
332,3303,2024-12-04 21:25:59,completed,standard,4.57,30.79,6.7,47.52,MAD,,web,67.03999999999999
333,308,2025-04-29 14:01:10,completed,express,1.35,-4.54,16.65,230.72,USD,,web,208.18
334,1173,2024-04-20 11:03:57,completed,standard,2.93,-5.0,47.59,650.44,USD,,web,594.92
335,1522,2023-06-07 17:52:37,completed,pickup,8.18,13.71,0.48,-0.2,MAD,,web,4.85
336,4320,2023-08-27 04:45:27,completed,standard,2.03,-5.0,24.0,331.09,GBP,VIP20,web,300.06
337,3079,2023-12-19 03:22:21,completed,express,19.59,7.03,33.54,465.32,EUR,,web,419.22
338,3676,2024-11-01 02:08:32,completed,express,1.69,14.46,6.63,76.77,USD,,web,82.91
339,3448,2025-02-15 21:32:15,completed,standard,3.96,-2.32,3.07,47.7,USD,SPRING15,web,38.349999999999994
340,1792,2025-04-23 02:27:13,cancelled,standard,2.31,7.4,8.8,0.0,MAD,,mobile,88.03999999999999
341,4622,2024-02-03 06:58:15,completed,express,9.97,-5.0,10.22,152.95,USD,,web,127.75999999999999
342,4261,2023-04-28 20:59:19,completed,express,4.28,6.88,3.01,38.03,USD,,marketplace,37.62
343,3802,2024-04-14 03:37:40,completed,standard,7.79,10.06,25.41,340.73,EUR,WELCOME10,web,317.59000000000003
344,2663,2024-06-01 06:56:37,completed,standard,6.46,-2.32,17.93,250.89,EUR,,web,224.18
345,4044,2024-05-19 01:07:28,completed,standard,4.83,9.05,2.91,35.07,USD,,web,36.379999999999995
346,154,2025-06-16 04:51:50,completed,standard,6.11,6.05,0.99,13.48,USD,WELCOME10,mobile,12.43
347,4379,2024-12-14 00:26:19,completed,standard,8.18,2.45,23.33,320.64,GBP,SPRING15,marketplace,291.58
348,3542,2025-04-28 01:01:22,completed,standard,1.24,33.72,17.26,200.52,EUR,,web,215.74
349,3065,2024-09-04 18:40:22,returned,standard,5.9,-5.0,8.34,0.0,USD,,web,104.27000000000001
350,101,2025-02-17 14:42:34,completed,standard,28.09,14.15,36.16,502.07,GBP,,web,451.97
351,277,2024-11-07 16:10:52,pending,standard,2.77,13.07,7.66,93.17,EUR,,marketplace,95.81
352,3836,2025-02-02 00:37:06,cancelled,standard,10.85,-2.35,17.08,0.0,USD,,web,213.51999999999998
353,770,2025-03-12 01:56:28,completed,standard,6.52,-2.92,6.96,103.38,EUR,,web,86.98
354,765,2024-12-19 23:53:36,pending,standard,6.93,-4.4,10.17,148.68,EUR,,web,127.18
355,1090,2024-06-22 07:25:24,completed,express,14.24,-5.0,1.88,44.64,EUR,,web,23.52
356,3301,2023-07-07 20:11:30,cancelled,express,8.3,14.26,11.84,0.0,GBP,,mobile,148.0
357,4671,2024-08-07 11:08:42,completed,standard,5.88,-5.0,17.69,249.71,USD,,web,221.14
358,525,2024-01-29 11:11:25,completed,standard,1.04,23.16,8.16,88.06,USD,,web,102.02
359,3194,2023-12-14 22:37:42,pending,standard,17.02,-5.0,14.69,220.35,USD,,web,183.64000000000001
360,4069,2023-09-28 11:05:44,pending,pickup,3.29,12.09,0.54,-1.55,USD,,web,6.71
361,3023,2024-12-08 12:53:58,pending,standard,12.16,10.03,0.7,11.64,GBP,,mobile,8.81
362,2057,2023-03-22 02:51:22,completed,express,0.2,9.31,30.93,408.39,EUR,WELCOME10,web,386.57
363,2452,2023-10-03 05:14:02,completed,standard,2.24,-2.4,13.48,152.94,MAD,WELCOME10,web,134.82
364,3836,2024-06-11 08:13:10,completed,standard,3.48,5.53,13.9,185.58,USD,,web,173.73000000000002
365,3647,2025-03-30 13:16:20,completed,pickup,5.55,-5.0,35.07,483.95,GBP,SPRING15,mobile,438.33000000000004
366,4511,2023-06-14 02:32:34,completed,express,6.57,7.27,15.36,206.68,USD,,marketplace,192.01999999999998
367,4864,2024-11-28 09:33:17,completed,express,5.55,21.01,3.15,27.07,EUR,VIP20,mobile,39.38
368,1722,2023-04-05 13:25:35,completed,express,1.51,-2.03,7.04,98.56,USD,WELCOME10,web,87.98
369,1960,2025-07-10 02:28:41,cancelled,standard,6.61,5.59,10.74,0.0,USD,,web,134.2
370,1755,2023-08-09 09:59:07,completed,standard,8.81,15.05,1.38,12.45,EUR,,web,17.31
371,4478,2023-06-22 19:28:35,completed,standard,2.78,-1.28,5.94,84.23,GBP,,marketplace,74.23
372,2501,2023-02-16 09:33:10,completed,express,16.25,12.2,33.93,462.05,USD,,web,424.06999999999994
373,3232,2025-06-03 02:45:37,completed,standard,10.38,-3.88,40.6,562.3,GBP,,mobile,507.44
374,256,2024-04-10 20:13:20,completed,standard,1.82,13.05,10.92,136.25,USD,,marketplace,136.56
375,3818,2023-12-08 02:09:42,completed,standard,6.35,12.55,56.4,755.23,EUR,,web,705.03
376,3872,2023-02-16 17:06:23,completed,standard,1.16,2.99,9.43,125.42,EUR,,web,117.82
377,1273,2024-03-16 12:19:02,completed,express,2.55,-5.0,9.12,130.72,EUR,WELCOME10,web,114.05000000000001
378,3479,2025-01-02 13:15:36,completed,standard,5.15,3.01,7.61,104.9,EUR,,web,95.15
379,2654,2023-02-10 15:19:01,completed,standard,7.38,12.21,1.93,21.18,GBP,,web,24.08
380,1507,2024-05-23 14:45:52,completed,express,3.32,1.66,26.12,354.31,USD,WELCOME10,web,326.53
381,689,2025-09-02 13:21:11,completed,standard,25.06,15.09,17.03,239.88,EUR,,mobile,212.88
382,1468,2024-06-20 15:52:41,completed,standard,10.55,-5.0,22.78,323.08,USD,,web,284.75
383,3009,2024-11-30 02:17:26,completed,standard,19.79,4.91,6.79,106.59,GBP,,mobile,84.92
384,3566,2023-04-04 21:42:13,pending,express,9.62,7.03,3.92,55.53,USD,,web,49.02
385,4831,2023-05-13 05:41:53,completed,express,19.81,16.77,20.96,286.01,EUR,,mobile,262.01
386,2306,2023-09-21 11:03:28,completed,standard,0.97,-5.0,5.16,75.68,USD,,web,64.55
387,8,2023-12-18 23:20:15,cancelled,express,14.28,-4.37,2.73,0.0,MAD,,marketplace,27.33
388,1268,2023-05-15 01:38:52,completed,standard,0.57,3.81,14.82,196.77,USD,,mobile,185.19
389,532,2025-01-15 20:47:54,completed,express,7.52,6.87,1.73,23.96,USD,,web,21.58
390,567,2023-08-31 19:51:13,completed,standard,12.29,19.91,7.41,92.38,USD,SPRING15,marketplace,92.59
391,2696,2025-09-08 15:39:50,completed,standard,9.41,13.01,2.35,28.14,EUR,,web,29.389999999999997
392,1660,2025-02-26 11:27:11,cancelled,standard,16.49,-5.0,8.66,0.0,MAD,,web,86.63
393,3471,2023-07-14 19:15:37,completed,standard,2.36,13.48,16.06,205.74,USD,,web,200.8
394,2896,2024-11-10 19:05:37,completed,standard,4.27,16.15,21.43,223.84,MAD,SPRING15,marketplace,214.29
395,4780,2023-06-24 22:00:08,completed,express,4.53,1.72,6.87,78.39,MAD,,marketplace,68.71
396,4042,2024-03-12 01:17:48,completed,standard,1.28,4.05,13.07,173.73,USD,,web,163.42999999999998
397,1295,2024-10-01 15:02:43,completed,standard,10.08,20.52,16.58,213.36,EUR,,web,207.22000000000003
398,639,2023-09-16 09:51:23,completed,standard,0.63,3.74,5.41,56.43,MAD,VIP20,web,54.129999999999995
399,2452,2023-09-20 11:05:54,shipped,standard,10.57,25.71,17.02,214.69,USD,FREESHIP,marketplace,212.81
400,4137,2025-07-07 10:18:05,completed,standard,2.48,14.03,32.72,430.23,EUR,,mobile,409.06000000000006
401,1970,2023-12-04 16:26:43,pending,standard,18.91,18.99,49.31,665.66,USD,VIP20,mobile,616.4300000000001
402,1075,2024-04-02 09:59:53,returned,express,12.43,-5.0,31.18,0.0,EUR,,mobile,389.8
403,2018,2024-08-01 06:12:30,completed,pickup,14.6,3.26,32.09,444.6,USD,WELCOME10,mobile,401.16999999999996
404,3898,2023-03-04 14:58:48,completed,express,7.29,15.08,2.8,29.98,USD,,web,34.97
405,4494,2023-01-24 06:27:39,completed,express,8.16,3.59,20.49,281.18,EUR,,web,256.12
406,3054,2024-11-03 16:47:01,pending,express,3.94,7.39,28.78,385.1,EUR,,marketplace,359.77
407,3170,2025-04-30 21:19:08,cancelled,express,16.97,14.42,4.37,0.0,USD,,web,54.67
408,4861,2023-12-13 17:16:39,completed,pickup,5.94,17.6,45.59,603.77,USD,,mobile,569.84
409,3109,2023-10-10 21:47:48,completed,express,4.77,-5.0,16.48,232.23,USD,,web,205.98
410,1558,2023-06-09 03:58:35,completed,standard,6.89,-5.0,4.78,64.44,MAD,,web,47.77
411,3374,2024-06-05 16:19:35,completed,standard,2.82,12.01,5.69,67.63,EUR,SPRING15,web,71.13
412,1343,2025-04-05 15:11:37,completed,express,7.29,10.32,8.84,116.25,EUR,,web,110.44
413,4102,2024-06-22 21:07:25,completed,standard,4.26,-4.52,15.36,216.15,EUR,,web,192.01
414,4227,2023-12-10 06:01:46,shipped,standard,6.94,16.95,3.64,39.12,EUR,FREESHIP,web,45.49
415,2765,2023-08-06 06:20:24,cancelled,express,11.02,11.22,15.04,0.0,USD,,web,188.02
416,2992,2025-02-13 11:07:47,completed,express,20.1,9.12,9.9,144.64,USD,,web,123.75999999999999
417,3972,2024-06-03 06:19:56,pending,standard,4.94,21.87,5.88,62.46,EUR,,web,73.51
418,3378,2023-01-09 11:30:13,completed,priority,8.97,-5.0,29.46,411.7,USD,,web,368.27000000000004
419,53,2024-07-09 09:15:19,completed,priority,16.33,5.66,4.54,72.01,EUR,,web,56.8
420,4564,2024-04-09 22:25:40,shipped,standard,1.56,6.35,17.63,233.16,EUR,,marketplace,220.32
421,4411,2023-12-29 05:53:02,shipped,standard,4.16,-5.0,2.56,43.75,EUR,,web,32.03
422,3426,2023-04-12 03:17:24,completed,standard,7.75,19.14,2.19,18.22,USD,,web,27.42
423,4931,2024-01-08 19:13:17,completed,express,5.85,1.34,10.22,142.42,USD,,marketplace,127.69
424,1095,2025-05-04 00:53:00,completed,standard,3.97,12.03,14.23,184.02,USD,,web,177.85
425,1319,2023-06-05 17:49:33,cancelled,standard,14.38,13.21,16.86,0.0,USD,,web,210.79999999999998
426,1921,2023-06-20 16:16:04,completed,standard,7.74,3.96,24.34,332.36,GBP,,mobile,304.24
427,3350,2024-06-30 15:54:59,completed,express,11.39,-5.0,9.13,139.65,USD,WELCOME10,web,114.13
428,3505,2024-03-16 06:58:54,completed,standard,13.77,-1.42,3.38,60.81,EUR,SPRING15,marketplace,42.24
429,3479,2025-03-02 02:55:39,shipped,express,4.43,-1.82,41.55,567.2,EUR,WELCOME10,web,519.4
430,641,2025-08-03 18:16:02,completed,standard,5.2,3.76,1.96,27.87,USD,SPRING15,mobile,24.47
431,2182,2023-05-31 18:33:47,completed,express,5.83,8.14,7.16,94.35,EUR,,mobile,89.5
432,2126,2024-10-28 17:52:32,completed,standard,5.38,13.78,6.42,78.26,USD,,marketplace,80.24
433,4921,2025-09-09 19:20:20,completed,standard,23.81,2.61,28.18,401.65,USD,,web,352.27000000000004
434,4577,2024-10-24 16:06:33,returned,standard,9.2,14.61,2.91,0.0,USD,,web,36.43
435,2879,2023-06-23 22:29:19,completed,standard,1.22,5.37,9.09,118.56,USD,FREESHIP,web,113.62
436,780,2023-04-11 08:52:39,pending,standard,1.5,15.28,10.23,124.33,USD,FREESHIP,mobile,127.88000000000001
437,1931,2023-11-15 01:04:52,completed,standard,5.87,17.86,34.43,452.76,GBP,,mobile,430.32
438,2914,2023-05-28 08:21:21,completed,standard,6.98,20.89,38.47,505.49,EUR,,web,480.92999999999995
439,2219,2023-08-18 08:20:33,completed,standard,13.76,6.36,12.01,169.48,GBP,SPRING15,web,150.07
440,221,2025-06-09 18:15:24,completed,standard,9.88,5.29,16.44,226.56,EUR,,web,205.53
441,1811,2024-07-05 14:52:23,completed,express,3.82,9.94,3.29,38.29,USD,,web,41.12
442,4956,2023-06-06 00:50:32,completed,standard,9.28,7.42,14.48,197.4,USD,,web,181.06
443,1905,2024-05-15 08:55:33,shipped,express,3.14,9.69,41.26,550.5,USD,,marketplace,515.79
444,1161,2024-02-23 07:47:53,cancelled,express,5.78,8.48,11.17,0.0,USD,,marketplace,139.57
445,832,2023-06-15 13:04:21,completed,standard,7.21,2.45,8.7,122.22,USD,,web,108.75999999999999
446,1174,2025-01-25 06:18:42,completed,express,4.58,28.19,21.99,218.24,MAD,,marketplace,219.86
447,3606,2024-07-24 21:06:29,completed,standard,4.52,-5.0,4.89,75.51,USD,VIP20,web,61.1
448,1853,2024-07-18 20:30:41,shipped,priority,13.89,-4.91,14.01,172.87,MAD,,web,140.06
449,3563,2023-07-22 19:11:56,completed,pickup,5.62,11.2,2.77,31.85,EUR,VIP20,web,34.660000000000004
450,4502,2024-02-10 04:55:01,completed,standard,1.98,-1.58,15.94,218.81,EUR,,mobile,199.31
451,3612,2025-03-31 17:26:56,completed,standard,1.66,7.11,48.61,650.8,EUR,,web,607.64
452,1227,2023-03-06 00:19:03,cancelled,express,0.54,7.8,14.25,0.0,USD,,web,178.07999999999998
453,527,2023-05-14 08:28:20,completed,standard,13.03,-5.0,0.82,27.05,MAD,,web,8.2
454,2124,2025-04-23 20:57:28,completed,standard,39.89,13.27,3.5,73.87,USD,,web,43.75
455,2444,2025-03-15 16:06:50,completed,standard,6.13,-1.02,21.88,302.57,USD,SPRING15,mobile,273.54
456,319,2025-08-01 11:51:25,completed,standard,6.69,18.42,15.9,202.92,USD,,web,198.75
457,2851,2024-06-25 03:03:22,completed,standard,5.38,14.66,24.04,255.18,MAD,,mobile,240.42000000000002
458,3038,2024-02-08 11:58:44,completed,priority,5.46,0.35,21.38,293.72,USD,,mobile,267.23
459,2618,2025-04-26 13:44:49,completed,standard,1.45,-2.16,15.9,218.25,EUR,,web,198.74
460,432,2024-08-22 14:40:10,completed,standard,4.94,-1.83,10.79,152.39,USD,WELCOME10,web,134.82999999999998
461,4296,2023-10-09 02:10:27,completed,standard,3.47,9.6,11.78,152.88,USD,FREESHIP,web,147.23000000000002
462,2727,2023-09-23 12:57:35,completed,standard,3.58,7.96,31.6,422.17,EUR,,web,394.95
463,4101,2025-06-11 16:31:48,completed,express,8.44,-5.0,5.72,90.72,EUR,VIP20,web,71.56
464,3345,2023-06-04 12:47:28,completed,standard,22.82,11.08,15.13,216.03,GBP,,web,189.16
465,2968,2023-04-16 10:41:42,completed,standard,8.06,3.19,3.87,57.08,EUR,VIP20,mobile,48.34
466,3330,2023-06-29 09:31:53,completed,standard,6.82,6.91,7.87,106.19,GBP,,mobile,98.41
467,2476,2024-08-15 14:03:43,completed,standard,14.13,-1.92,2.07,44.03,USD,SPRING15,web,25.91
468,4267,2024-01-08 20:12:03,completed,standard,4.86,2.78,7.16,98.79,EUR,,web,89.55
469,3052,2023-04-05 01:12:42,completed,standard,20.28,8.16,74.86,1022.79,GBP,,web,935.81
470,2200,2023-09-14 04:19:06,completed,standard,5.64,4.18,11.55,128.49,MAD,,web,115.48
471,2559,2025-08-04 13:05:54,completed,standard,12.13,-0.45,25.34,354.61,EUR,,marketplace,316.69
472,3124,2023-04-20 16:14:37,completed,express,7.83,33.41,3.59,13.95,MAD,,web,35.94
473,3880,2025-08-17 21:08:30,completed,standard,17.09,-2.68,21.7,312.78,USD,SPRING15,web,271.31
474,1255,2025-08-20 05:09:33,completed,standard,11.41,5.12,0.74,16.25,EUR,,web,9.22
475,4325,2025-07-17 05:05:54,returned,express,1.6,8.02,7.63,0.0,USD,WELCOME10,web,95.41999999999999
476,3276,2024-03-17 09:05:13,completed,standard,2.6,3.81,21.76,292.56,USD,,web,272.01
477,2645,2025-04-18 07:25:45,pending,standard,4.96,17.21,30.51,323.37,MAD,WELCOME10,mobile,305.11
478,4292,2025-05-30 13:59:57,completed,express,3.21,1.59,5.84,80.48,USD,FREESHIP,web,73.02
479,3510,2024-11-16 19:31:10,completed,standard,9.02,-5.0,4.94,80.68,USD,,web,61.72
480,3886,2023-10-17 00:37:35,cancelled,express,0.91,14.3,11.41,0.0,USD,SPRING15,web,142.57
481,4420,2025-06-27 23:31:29,completed,express,5.72,9.11,7.36,95.98,USD,WELCOME10,mobile,92.00999999999999
482,2431,2023-03-21 23:19:17,completed,pickup,2.35,-5.0,32.52,365.1,MAD,,web,325.23
483,114,2024-02-21 03:14:05,completed,express,4.06,-5.0,35.15,483.54,USD,,web,439.33
484,427,2024-11-20 16:26:32,pending,standard,8.31,-5.0,3.8,64.67,USD,,mobile,47.56
485,470,2023-05-08 06:17:46,completed,standard,17.73,20.16,8.0,105.58,USD,,marketplace,100.01
486,1431,2024-12-08 14:13:33,completed,standard,2.09,-5.0,27.27,375.26,USD,,marketplace,340.90000000000003
487,3206,2024-02-21 08:34:53,completed,pickup,16.68,18.93,10.03,133.18,EUR,,web,125.4
488,4674,2024-01-08 01:27:58,completed,pickup,4.24,13.19,24.33,319.54,USD,,web,304.15999999999997
489,4959,2024-02-21 03:13:09,shipped,standard,18.27,11.0,3.62,47.05,MAD,,mobile,36.16
490,2534,2024-09-23 19:09:30,completed,express,2.71,-5.0,4.58,69.52,EUR,WELCOME10,web,57.23
491,4711,2024-12-12 19:40:47,completed,express,25.78,8.39,12.82,190.52,GBP,,mobile,160.31
492,2103,2025-09-06 01:55:06,completed,express,0.1,7.8,12.87,166.04,GBP,,web,160.87
