payment_id,order_id,payment_date,amount,method,status,transaction_ref
335,335,2023-06-10 15:52:37,-0.2,cod,captured,PAY-B8L8QYJX65
336,336,2023-08-29 09:45:27,331.09,card,captured,PAY-QI5ADJO94H
337,337,2023-12-21 13:22:21,465.32,card,captured,PAY-OP3N91OKOR
338,338,2024-11-03 23:08:32,76.77,paypal,captured,PAY-JO9TDRQ4WI
339,339,2025-02-16 20:32:15,47.7,card,captured,PAY-OCIR6LVAMT
340,340,2025-04-23 20:27:13,0.0,cod,voided,PAY-XTNPFK01AL
341,341,2024-02-06 00:58:15,152.95,card,captured,PAY-VEDURV1WSI
342,342,2023-05-01 05:59:19,38.03,card,captured,PAY-319FRIIJVN
343,343,2024-04-15 07:37:40,340.73,card,captured,PAY-JILZJ2HR9T
344,344,2024-06-01 06:56:37,250.89,card,captured,PAY-QJPGPG0HC8
345,345,2024-05-19 19:07:28,35.07,card,captured,PAY-0H0PFR8FNL
346,346,2025-06-18 20:51:50,13.48,paypal,captured,PAY-VURRA7Y3N9
347,347,2024-12-15 08:26:19,320.64,bank_transfer,captured,PAY-WPL6SJOY6P
348,348,2025-04-29 17:01:22,200.52,paypal,captured,PAY-71JFQV7NXQ
349,349,2024-09-07 08:40:22,0.0,card,refunded,PAY-Q1HET44TTB
350,350,2025-02-18 10:42:34,502.07,card,captured,PAY-JMS10STX2G
351,351,2024-11-10 02:10:52,93.17,card,captured,PAY-UHSXEPJC6R
352,352,2025-02-02 20:37:06,0.0,card,voided,PAY-3WHKUCJRW0
353,353,2025-03-12 01:56:28,103.38,card,captured,PAY-61ZBRD28NA
354,354,2024-12-21 22:53:36,148.68,card,captured,PAY-13KPZD4WPO
355,355,2024-06-22 07:25:24,44.64,bank_transfer,captured,PAY-N6VVXIZ83P
356,356,2023-07-10 02:11:30,0.0,card,refunded,PAY-6G1FPJBZN1
357,357,2024-08-10 01:08:42,249.71,paypal,captured,PAY-TKNV97MO9I
358,358,2024-01-31 15:11:25,88.06,card,captured,PAY-4EUR7BOW0T
359,359,2023-12-17 12:37:42,220.35,card,captured,PAY-QVURBD5KQN
360,360,2023-09-29 08:05:44,-1.55,card,captured,PAY-J75LV87NQ0
361,361,2024-12-10 09:53:58,11.64,card,captured,PAY-C71EEL9171
362,362,2023-03-24 08:51:22,408.39,card,captured,PAY-DOIO4D1WUJ
363,363,2023-10-05 02:14:02,152.94,bank_transfer,captured,PAY-VA3WDCP8CM
364,364,2024-06-13 17:13:10,185.58,card,captured,PAY-J2A28I247G
365,365,2025-03-31 16:16:20,483.95,card,captured,PAY-U0TYQ8EHOU
366,366,2023-06-16 07:32:34,206.68,paypal,captured,PAY-VN80740RNT
367,367,2024-11-29 12:33:17,27.07,paypal,captured,PAY-MNV0D78VYX
368,368,2023-04-08 02:25:35,98.56,card,captured,PAY-YMSF2KDZZ0
369,369,2025-07-10 15:28:41,0.0,paypal,voided,PAY-EO3P4ILMUF
370,370,2023-08-09 13:59:07,12.45,card,captured,PAY-MBIJAR3823
371,371,2023-06-25 12:28:35,84.23,card,captured,PAY-6EXIXCSX4Y
372,372,2023-02-18 00:33:10,462.05,paypal,captured,PAY-JNKG16LGP2
373,373,2025-06-05 17:45:37,562.3,paypal,captured,PAY-VF4NIKRP8I
374,374,2024-04-12 02:13:20,136.25,bank_transfer,captured,PAY-B98DM8SPWY
375,375,2023-12-08 17:09:42,755.23,paypal,captured,PAY-RI3LWE8F5V
376,376,2023-02-17 22:06:23,125.42,card,captured,PAY-91FCP2U9MG
377,377,2024-03-16 19:19:02,130.72,bank_transfer,captured,PAY-LWW6QWHPGR
378,378,2025-01-03 10:15:36,104.9,card,captured,PAY-V8JG5E9VTC
379,379,2023-02-12 13:19:01,21.18,paypal,captured,PAY-670A1Z6TPF
380,380,2024-05-25 05:45:52,354.31,paypal,captured,PAY-7SNMBLTV46
381,381,2025-09-05 02:21:11,239.88,cod,captured,PAY-OGA3X2F1TN
382,382,2024-06-22 07:52:41,323.08,paypal,captured,PAY-TDCQV6YXRF
383,383,2024-12-02 18:17:26,106.59,paypal,captured,PAY-R6E3LYO84L
384,384,2023-04-05 23:42:13,55.53,card,captured,PAY-98GO5G58I3
385,385,2023-05-14 07:41:53,286.01,card,captured,PAY-WHZM5FPFBM
386,386,2023-09-24 08:03:28,75.68,bank_transfer,captured,PAY-2GKK78AXKI
387,387,2023-12-20 17:20:15,0.0,bank_transfer,refunded,PAY-D1BPH6LAZB
388,388,2023-05-17 06:38:52,196.77,card,captured,PAY-YY9GTLFD82
389,389,2025-01-16 18:47:54,23.96,card,captured,PAY-KET60152GO
390,390,2023-09-01 13:51:13,92.38,paypal,captured,PAY-WG9VTHJ3EH
391,391,2025-09-09 08:39:50,28.14,card,captured,PAY-EFFS6A7DJB
392,392,2025-03-01 08:27:11,0.0,card,voided,PAY-SMWLI1739P
393,393,2023-07-17 13:15:37,205.74,bank_transfer,captured,PAY-FCULOJGH5U
394,394,2024-11-12 18:05:37,223.84,bank_transfer,captured,PAY-46HANP2F1Z
395,395,2023-06-27 12:00:08,78.39,card,captured,PAY-2EH1N023M8
396,396,2024-03-12 23:17:48,173.73,card,captured,PAY-953VN6480Z
397,397,2024-10-03 06:02:43,213.36,card,captured,PAY-J4R1PVHUUF
398,398,2023-09-17 05:51:23,56.43,card,captured,PAY-TMGXP26VU3
399,399,2023-09-22 08:05:54,214.69,card,captured,PAY-DKPGV8UOOS
400,400,2025-07-09 19:18:05,430.23,card,captured,PAY-L97EZF1S4H
401,401,2023-12-07 09:26:43,665.66,paypal,captured,PAY-MZ38LJPX6K
402,402,2024-04-03 01:59:53,0.0,card,refunded,PAY-I3TZY3NQIB
403,403,2024-08-02 20:12:30,444.6,card,captured,PAY-NHDFZRAOLJ
404,404,2023-03-06 10:58:48,29.98,card,captured,PAY-LDI9PDHGWI
405,405,2023-01-26 21:27:39,281.18,card,captured,PAY-15Z7RROFXN
406,406,2024-11-04 18:47:01,385.1,card,captured,PAY-GNEVYJ28XC
407,407,2025-05-01 21:19:08,0.0,card,voided,PAY-UKZ6V3GD6W
408,408,2023-12-16 13:16:39,603.77,card,captured,PAY-QNRJHGO287
409,409,2023-10-13 00:47:48,232.23,card,captured,PAY-4VNH4ZVKZ6
410,410,2023-06-11 18:58:35,64.44,paypal,captured,PAY-GHCIPJWMR9
411,411,2024-06-06 13:19:35,67.63,card,captured,PAY-L9WNLTJ7YG
412,412,2025-04-07 09:11:37,116.25,paypal,captured,PAY-SJWILS4R17
413,413,2024-06-23 19:07:25,216.15,card,captured,PAY-RW28N9X48P
414,414,2023-12-12 21:01:46,39.12,card,captured,PAY-VADCRAFT57
415,415,2023-08-08 10:20:24,0.0,card,voided,PAY-5YL5TUE5AM
416,416,2025-02-14 05:07:47,144.64,bank_transfer,captured,PAY-HWEBKLNGS2
417,417,2024-06-04 04:19:56,62.46,card,captured,PAY-FJPPM7O82T
418,418,2023-01-10 23:30:13,411.7,paypal,captured,PAY-FWLNEU47AV
419,419,2024-07-09 12:15:19,72.01,card,captured,PAY-WHGZM92QS6
420,420,2024-04-10 05:25:40,233.16,card,captured,PAY-Y35O2BLZTZ
421,421,2023-12-29 18:53:02,43.75,card,captured,PAY-TKA0SA2QGU
422,422,2023-04-12 09:17:24,18.22,paypal,captured,PAY-SVHN9VRB1B
423,423,2024-01-11 13:13:17,142.42,card,captured,PAY-I9CXKJESMK
424,424,2025-05-04 09:53:00,184.02,paypal,captured,PAY-1VNCYCHEL3
425,425,2023-06-07 15:49:33,0.0,card,voided,PAY-UFQYGKJPJU
426,426,2023-06-23 14:16:04,332.36,card,captured,PAY-DW457HY20T
427,427,2024-07-03 10:54:59,139.65,bank_transfer,captured,PAY-LWUEGULMK8
428,428,2024-03-16 09:58:54,60.81,card,captured,PAY-0HJDL7KQR8
429,429,2025-03-03 09:55:39,567.2,card,captured,PAY-ZFGP05WDBA
430,430,2025-08-05 21:16:02,27.87,card,captured,PAY-VJT4EV87XZ
431,431,2023-06-01 18:33:47,94.35,bank_transfer,captured,PAY-11GFH7TC18
432,432,2024-10-31 04:52:32,78.26,card,captured,PAY-H5UBPPOA6I
433,433,2025-09-09 19:20:20,401.65,card,captured,PAY-0I1GKFFJJF
434,434,2024-10-27 09:06:33,0.0,card,refunded,PAY-H6GQ7PL1UO
435,435,2023-06-26 07:29:19,118.56,paypal,captured,PAY-0BPOD2K7CZ
436,436,2023-04-11 21:52:39,124.33,card,captured,PAY-NP1APN66L8
437,437,2023-11-17 20:04:52,452.76,paypal,captured,PAY-15S8BAM3BO
438,438,2023-05-30 00:21:21,505.49,card,captured,PAY-G9XVFY8X5Q
439,439,2023-08-21 06:20:33,169.48,card,captured,PAY-ERB5ZV54ZA
440,440,2025-06-12 01:15:24,226.56,bank_transfer,captured,PAY-SK1ID726KD
441,441,2024-07-07 11:52:23,38.29,card,captured,PAY-U5H477LTQU
442,442,2023-06-07 11:50:32,197.4,card,captured,PAY-E48W4UNUJJ
443,443,2024-05-16 09:55:33,550.5,paypal,captured,PAY-PTKI6VQMYV
444,444,2024-02-24 07:47:53,0.0,paypal,voided,PAY-M8T9BE7JBE
445,445,2023-06-15 22:04:21,122.22,card,captured,PAY-PHSP3BHLP1
446,446,2025-01-25 22:18:42,218.24,card,captured,PAY-Y930N23VOE
447,447,2024-07-27 15:06:29,75.51,bank_transfer,captured,PAY-KLPVNPGQYP
448,448,2024-07-20 03:30:41,172.87,card,captured,PAY-XVXLK26W62
449,449,2023-07-24 20:11:56,31.85,card,captured,PAY-DXVN2PMS7L
450,450,2024-02-11 13:55:01,218.81,card,captured,PAY-JFX9REHTN8
451,451,2025-04-02 19:26:56,650.8,paypal,captured,PAY-T1ZXTINOHU
452,452,2023-03-06 06:19:03,0.0,card,voided,PAY-8CO3PX17XW
453,453,2023-05-15 22:28:20,27.05,card,captured,PAY-KDJS54BRMU
454,454,2025-04-24 02:57:28,73.87,card,captured,PAY-9YSQ1D8C3U
455,455,2025-03-17 06:06:50,302.57,card,captured,PAY-F3TMK23TIL
456,456,2025-08-03 19:51:25,202.92,bank_transfer,captured,PAY-P4VA777EXW
457,457,2024-06-25 07:03:22,255.18,bank_transfer,captured,PAY-D15OPQSAC5
458,458,2024-02-09 12:58:44,293.72,card,captured,PAY-7P1ETJFJY6
459,459,2025-04-28 21:44:49,218.25,card,captured,PAY-HG08GR78GN
460,460,2024-08-23 10:40:10,152.39,card,captured,PAY-T4F27UXB4L
461,461,2023-10-09 04:10:27,152.88,card,captured,PAY-0OW8S5T3O1
462,462,2023-09-24 12:57:35,422.17,paypal,captured,PAY-WHOE5ZM8NY
463,463,2025-06-12 04:31:48,90.72,card,captured,PAY-3HEDGTRL2O
464,464,2023-06-07 09:47:28,216.03,card,captured,PAY-QUGODZ5WMI
465,465,2023-04-17 14:41:42,57.08,paypal,captured,PAY-VNL11HRC12
466,466,2023-06-30 03:31:53,106.19,card,captured,PAY-UVRB2N97NC
467,467,2024-08-16 19:03:43,44.03,paypal,captured,PAY-1BDUHSFGQR
468,468,2024-01-10 22:12:03,98.79,paypal,captured,PAY-9CRL18M9EA
469,469,2023-04-06 02:12:42,1022.79,card,captured,PAY-LRV9Y22Z0N
470,470,2023-09-14 21:19:06,128.49,paypal,captured,PAY-FWE0TH485I
471,471,2025-08-05 22:05:54,354.61,card,captured,PAY-T7CTMYE8GD
472,472,2023-04-21 16:14:37,13.95,bank_transfer,captured,PAY-30EK9J9RIC
473,473,2025-08-19 15:08:30,312.78,card,captured,PAY-P1J809FUF0
474,474,2025-08-20 18:09:33,16.25,card,captured,PAY-95FOQH2YMD
475,475,2025-07-18 09:05:54,0.0,bank_transfer,refunded,PAY-FAGIK9GHW0
476,476,2024-03-19 13:05:13,292.56,card,captured,PAY-D5M0UBX4J4
477,477,2025-04-19 11:25:45,323.37,cod,captured,PAY-JEEAGQ28F5
478,478,2025-06-01 08:59:57,80.48,card,captured,PAY-JBQ89B153J
479,479,2024-11-17 19:31:10,80.68,card,captured,PAY-EAYTFRZH4E
480,480,2023-10-19 07:37:35,0.0,card,voided,PAY-XSGTCAGKZK
481,481,2025-06-27 23:31:29,95.98,paypal,captured,PAY-2PW69TP13U
482,482,2023-03-24 19:19:17,365.1,card,captured,PAY-VDNF3E96OM
483,483,2024-02-22 16:14:05,483.54,card,captured,PAY-UHSUMCD0OD
484,484,2024-11-22 11:26:32,64.67,card,captured,PAY-CO6VEQVXQL
485,485,2023-05-10 02:17:46,105.58,card,captured,PAY-YQA9JLAGEB
486,486,2024-12-08 15:13:33,375.26,card,captured,PAY-WK5AWN25Z7
487,487,2024-02-23 14:34:53,133.18,cod,captured,PAY-CVHLWVTTSH
488,488,2024-01-09 13:27:58,319.54,paypal,captured,PAY-LLQOL9UFJF
489,489,2024-02-24 01:13:09,47.05,paypal,captured,PAY-LF8M0JPJII
490,490,2024-09-25 01:09:30,69.52,card,captured,PAY-D4BZ18GZD2
491,491,2024-12-15 01:40:47,190.52,paypal,captured,PAY-VPP5TO2SF2
492,492,2025-09-07 22:55:06,166.04,card,captured,PAY-E9WMM7IC3S
493,493,2023-09-06 09:44:01,432.12,bank_transfer,captured,PAY-UQVVT5VP30
494,494,2023-04-14 00:59:37,0.0,card,refunded,PAY-I4WALTHN86
495,495,2025-06-04 17:02:18,0.0,bank_transfer,refunded,PAY-UXIEV5VDZX
496,496,2025-06-22 04:11:32,205.4,card,captured,PAY-M8PHGJ6CWS
497,497,2025-02-25 12:16:49,87.25,paypal,captured,PAY-G6LYJ8RK58
498,498,2025-06-22 00:22:57,303.63,card,captured,PAY-YWWOYZO9T4
499,499,2024-04-04 04:58:28,56.06,card,captured,PAY-VALHW8CK6T
500,500,2025-05-15 05:47:49,85.94,paypal,captured,PAY-V4Q1ENW9X5
501,501,2025-03-10 16:43:45,342.9,cod,captured,PAY-3N3A2F88Q0
502,502,2023-04-24 09:11:20,69.81,cod,captured,PAY-48Z8GU4PHT
503,503,2025-06-04 09:56:58,0.0,card,refunded,PAY-9MYS5ZH4ZC
504,504,2025-08-27 01:02:42,138.7,paypal,captured,PAY-3P3OS1VVEG
505,505,2024-10-15 17:50:43,201.24,card,captured,PAY-GVIK2EZIBA
506,506,2024-09-30 05:37:27,250.54,card,captured,PAY-IBVLFFK6Y2
507,507,2025-05-07 17:40:47,345.49,card,captured,PAY-YUWR3NYY3K
508,508,2023-08-12 07:09:33,126.96,card,captured,PAY-OAP4MI8OJM
509,509,2023-08-19 04:15:22,83.71,card,captured,PAY-E913GHRH3N
510,510,2024-02-09 09:16:13,341.29,card,captured,PAY-PIP3LHHEJH
511,511,2024-11-12 02:21:57,307.92,card,captured,PAY-ICOGYTBLVU
512,512,2025-03-12 11:50:55,209.92,bank_transfer,captured,PAY-4EEUIFZ5TX
513,513,2023-09-18 20:49:47,186.06,bank_transfer,captured,PAY-8XZALJO9LP
514,514,2024-05-25 11:17:01,481.8,card,captured,PAY-HRE7ZFZLZ6
515,515,2023-02-28 05:49:01,45.57,bank_transfer,captured,PAY-BCDGXFNMIN
516,516,2024-11-08 19:23:41,255.38,card,captured,PAY-4QZGEQFICX
517,517,2023-10-20 22:50:10,0.0,card,refunded,PAY-5USXH0M1TG
518,518,2024-03-28 19:20:12,71.43,card,captured,PAY-CS8LRB2L6M
519,519,2023-09-12 02:40:31,297.3,card,captured,PAY-W1XVG8VVO6
520,520,2023-04-01 18:53:16,240.27,cod,captured,PAY-PXP5HASEAT
521,521,2023-12-30 02:25:52,627.63,paypal,captured,PAY-T5OZBBI5ST
522,522,2024-06-28 23:18:34,74.75,card,captured,PAY-VLPNN82WAQ
523,523,2025-04-02 00:06:12,454.15,paypal,captured,PAY-POUPHWDCIY
524,524,2025-06-25 15:18:49,144.38,card,captured,PAY-17ZBQBPGAL
525,525,2025-07-08 15:25:53,77.91,card,captured,PAY-S55OYKC171
526,526,2023-10-07 20:01:45,277.22,paypal,captured,PAY-6GZTAPG2UC
527,527,2024-12-10 10:35:41,114.16,paypal,captured,PAY-OWID08TQ50
528,528,2024-04-16 07:25:23,206.68,card,captured,PAY-0YO9BHAGFV
529,529,2024-10-19 15:04:33,93.07,paypal,captured,PAY-GR7NEF9OM2
530,530,2024-10-02 22:48:50,52.15,card,captured,PAY-7OZT4MOYK7
531,531,2024-08-11 07:27:33,321.55,card,captured,PAY-104KGF2UPA
532,532,2023-04-25 18:23:11,189.29,paypal,captured,PAY-R4JYA15WNA
533,533,2025-05-19 19:32:17,349.38,paypal,captured,PAY-3GPYWWLH0N
534,534,2024-07-30 23:55:45,282.48,paypal,captured,PAY-6X30PSWALY
535,535,2023-10-19 18:38:21,12.51,cod,captured,PAY-DXIIQYY9SZ
536,536,2025-04-27 13:48:30,205.05,card,captured,PAY-WO0796AFF8
537,537,2024-10-25 13:08:23,123.11,card,captured,PAY-X27J51Q5NH
538,538,2023-03-20 22:07:41,0.0,card,voided,PAY-60K8NMZHGJ
539,539,2023-11-29 02:46:42,142.48,bank_transfer,captured,PAY-4BRUVWDKS2
540,540,2024-11-16 03:30:58,40.87,card,captured,PAY-714BI5ICT8
541,541,2025-06-02 09:25:36,550.05,bank_transfer,captured,PAY-NQOUZMGH9Z
542,542,2025-07-25 16:43:39,103.22,bank_transfer,captured,PAY-CI6QTCCFM9
543,543,2023-12-13 12:17:37,190.93,card,captured,PAY-BX9AZJZV03
544,544,2025-04-23 14:43:26,55.77,card,captured,PAY-Y2G123JX1J
545,545,2023-08-01 02:53:55,78.56,card,captured,PAY-N6DG4VA2OI
546,546,2023-08-16 08:53:43,626.66,card,captured,PAY-O21TWHR14L
547,547,2023-06-12 05:26:44,136.66,card,captured,PAY-U2RLFOVTL9
548,548,2023-10-23 23:12:39,161.35,card,captured,PAY-MA6WJ22P0V
549,549,2024-10-06 13:42:50,408.33,paypal,captured,PAY-WPKEFS4GGF
550,550,2024-10-24 15:44:16,266.4,card,captured,PAY-RHO9GT4R0K
551,551,2023-11-26 22:44:06,96.64,card,captured,PAY-BLMW4HT4Y5
552,552,2024-06-04 17:30:26,262.21,card,captured,PAY-UHHQA0KN31
553,553,2025-08-17 18:39:14,256.6,paypal,captured,PAY-45J413BHIW
554,554,2024-08-02 16:50:39,250.27,card,captured,PAY-P57W8ZNQ41
555,555,2025-01-26 03:53:28,369.71,bank_transfer,captured,PAY-3J7A3GOGAJ
556,556,2025-03-17 20:12:12,129.24,paypal,captured,PAY-N0MS6RYEDQ
557,557,2023-12-03 03:43:58,207.4,card,captured,PAY-0ZG2QNL5W3
558,558,2023-11-07 06:20:23,0.0,bank_transfer,refunded,PAY-1MM30ZRNY2
559,559,2023-09-18 04:12:08,26.72,card,captured,PAY-Y4DI6BXXWC
560,560,2024-06-11 18:15:38,306.04,card,captured,PAY-JAMF96YNBR
561,561,2024-07-21 09:52:36,32.59,cod,captured,PAY-XZB2NGUTNQ
562,562,2025-02-16 20:20:25,138.05,paypal,captured,PAY-XTJNK35XJ6
563,563,2025-08-27 12:56:28,203.41,paypal,captured,PAY-WZANG9BM8J
564,564,2023-02-08 23:17:32,94.11,card,captured,PAY-CZWYDMA7O7
565,565,2025-07-17 15:39:22,476.38,card,captured,PAY-OC50NLXIXO
566,566,2023-03-06 03:14:03,356.05,card,captured,PAY-OK0IZ0BYMX
567,567,2023-03-05 22:35:08,60.5,paypal,captured,PAY-7LOAA46Z4U
568,568,2023-09-14 18:40:59,347.58,paypal,captured,PAY-VHS4WD9TI1
569,569,2025-09-11 21:20:28,87.37,paypal,captured,PAY-PFF7LKZ1DW
570,570,2024-12-03 17:52:45,56.49,bank_transfer,captured,PAY-T8PXQOTS6T
571,571,2023-10-16 16:57:22,0.0,cod,refunded,PAY-Y4SRFKC8LF
572,572,2025-06-11 15:21:53,157.98,card,captured,PAY-B1V2Y2OM4L
573,573,2024-12-04 18:27:51,168.32,paypal,captured,PAY-L475XVQDYH
574,574,2024-04-10 16:07:54,106.75,card,captured,PAY-GSF3LXIZ2C
575,575,2023-02-27 14:59:39,442.95,paypal,captured,PAY-PA0Z0A6N2A
576,576,2025-01-16 00:26:10,103.31,card,captured,PAY-1EV9C9AL7R
577,577,2023-01-17 22:06:20,136.11,card,captured,PAY-28ODCGAQZW
578,578,2023-06-17 05:33:04,214.28,card,captured,PAY-M3EA8RE0CL
579,579,2023-09-03 07:05:51,85.4,card,captured,PAY-XDGK2BCH5H
580,580,2023-05-02 04:05:19,73.18,card,captured,PAY-AKY21BICZJ
581,581,2025-05-22 03:24:04,87.0,card,captured,PAY-RZ23EV9SXQ
582,582,2023-12-19 05:10:35,75.13,paypal,captured,PAY-LJ1I1H5Z75
583,583,2023-11-30 18:05:43,172.6,paypal,captured,PAY-MM1Z960F5D
584,584,2023-09-09 21:03:28,351.65,card,captured,PAY-WGJJM7I9YO
585,585,2023-08-23 07:45:49,317.09,card,captured,PAY-JPNE1CFCTO
586,586,2024-09-20 11:16:52,0.0,card,voided,PAY-2EUVO6GKGQ
587,587,2025-05-06 21:48:01,496.57,card,captured,PAY-BY1VMYEY4Q
588,588,2024-06-01 05:42:06,336.42,card,captured,PAY-OK8QVD4QIL
589,589,2025-09-07 16:08:52,266.07,card,captured,PAY-5NCX8F8OS5
590,590,2023-11-22 18:25:16,91.81,cod,captured,PAY-KQUW2RMHQA
591,591,2024-05-14 22:37:46,19.64,paypal,captured,PAY-GFSRPBZ1NB
592,592,2024-03-31 23:24:20,353.5,card,captured,PAY-PZLJEJ0NIF
593,593,2023-03-01 20:27:05,92.35,bank_transfer,captured,PAY-ZTTTQFBYYK
594,594,2025-07-16 15:11:30,253.43,card,captured,PAY-PWI3C9XO42
595,595,2024-09-14 23:29:50,27.21,card,captured,PAY-NMHCFLYPZ3
596,596,2025-08-23 19:40:37,124.15,card,captured,PAY-BWN28G818I
597,597,2024-05-02 02:06:38,54.79,card,captured,PAY-9EV6TKUZMH
598,598,2023-05-08 06:03:10,50.01,card,captured,PAY-IDXJLJPPQT
599,599,2024-12-25 14:20:24,233.63,card,captured,PAY-XLNFX6FGQ9
600,600,2023-02-12 03:56:36,345.25,card,captured,PAY-LYW9UBDRHU
601,601,2025-06-29 08:43:08,55.97,card,captured,PAY-8932I8IUPO
602,602,2025-08-20 10:39:32,169.01,card,captured,PAY-YV32JGBWQF
603,603,2024-03-27 06:16:55,81.7,card,captured,PAY-HODIG5W0D8
604,604,2025-08-08 02:16:13,0.0,card,voided,PAY-ROE0SD8M24
605,605,2023-11-12 14:27:30,0.0,card,voided,PAY-C0H3PLTSIO
606,606,2024-09-07 13:48:23,13.71,bank_transfer,captured,PAY-X9ZVTS0PZN
607,607,2023-12-05 19:00:01,45.78,paypal,captured,PAY-L62D4WWANS
608,608,2024-02-25 07:00:15,765.98,card,captured,PAY-VSEVJ33USO
609,609,2023-03-28 06:25:04,65.51,paypal,captured,PAY-G6TWDGASDL
610,610,2025-01-26 01:44:51,107.74,cod,captured,PAY-C3DTLLJ0KS
611,611,2024-01-09 15:05:44,17.25,card,captured,PAY-M1LHZ2HU19
612,612,2024-12-18 11:50:57,705.77,bank_transfer,captured,PAY-S2MRZVINCI
613,613,2025-07-17 04:36:29,0.0,paypal,voided,PAY-D4YZJSXU41
614,614,2023-02-12 09:26:28,147.91,card,captured,PAY-IIKSXR6XCQ
615,615,2023-05-10 06:58:18,156.76,card,captured,PAY-2CQ1T8HXVS
616,616,2023-01-07 23:33:40,111.42,bank_transfer,captured,PAY-67MPF0IM2K
617,617,2024-12-29 21:27:25,99.74,card,captured,PAY-UDR2CUXNV7
618,618,2023-12-05 12:17:45,41.96,card,captured,PAY-GTKK7K5HX7
619,619,2023-03-10 22:36:33,154.92,card,captured,PAY-94YBQAIP4U
620,620,2025-03-05 03:54:58,192.87,card,captured,PAY-WMQ4QZJWH1
621,621,2025-02-11 06:50:52,26.27,card,captured,PAY-2HLE35TX4J
622,622,2025-03-06 23:11:57,181.38,paypal,captured,PAY-WM520XNBHR
623,623,2024-11-30 18:02:30,81.98,card,captured,PAY-48C6ZR8Q3D
624,624,2023-04-04 10:39:59,123.19,card,captured,PAY-6AAVMSUMQD
625,625,2025-06-10 13:30:31,69.67,card,captured,PAY-QM37YHJO85
626,626,2024-09-05 04:32:29,74.88,card,captured,PAY-OAS60PPEG5
627,627,2023-04-17 22:01:43,881.73,paypal,captured,PAY-O56LEK1ADB
628,628,2023-02-20 03:07:54,17.17,paypal,captured,PAY-P2D2E2NL17
629,629,2025-02-24 11:08:44,483.74,card,captured,PAY-RMII49E4AH
630,630,2025-01-10 06:16:05,104.7,card,captured,PAY-PLREIIBAR8
631,631,2025-08-26 01:27:24,163.03,card,captured,PAY-AG0W634L06
632,632,2025-02-01 03:33:10,116.15,card,captured,PAY-FIBWZM70UB
633,633,2023-05-20 01:03:10,27.92,card,captured,PAY-419PF43LCL
634,634,2023-07-03 01:31:00,67.65,paypal,captured,PAY-4XBERN50RK
635,635,2023-11-27 15:57:14,33.42,card,captured,PAY-ACDH5BV5DU
636,636,2023-09-18 05:53:54,57.95,card,captured,PAY-NWRODOPVQB
637,637,2024-05-07 11:40:43,257.7,card,captured,PAY-M46O6IBUWP
638,638,2023-01-24 21:55:16,463.44,bank_transfer,captured,PAY-GMVF2U3VOI
639,639,2024-06-22 06:26:06,95.71,card,captured,PAY-FI8HJGW1VD
640,640,2025-07-13 13:10:00,72.42,card,captured,PAY-HF2J4BE7D9
641,641,2024-01-27 09:08:34,217.94,card,captured,PAY-3QN2N4BJBM
642,642,2025-07-27 07:04:27,196.45,card,captured,PAY-HO0TPFXQTS
643,643,2023-03-25 08:28:54,265.53,card,captured,PAY-3HW6FZMNBG
644,644,2023-02-09 20:58:17,197.71,card,captured,PAY-XKOKLAW8DI
645,645,2023-12-22 12:12:34,403.29,cod,captured,PAY-D6MKNOR53W
646,646,2025-07-19 21:56:18,227.62,card,captured,PAY-JMA152DTLU
647,647,2023-04-25 11:18:12,381.41,paypal,captured,PAY-QA0EK6UH4G
648,648,2023-05-24 05:27:52,103.55,card,captured,PAY-UCXW6X6I39
649,649,2024-11-05 11:00:22,485.0,bank_transfer,captured,PAY-7HJVJNPODL
650,650,2024-10-22 01:40:20,204.67,card,captured,PAY-WJK0ON27ZN
651,651,2023-05-05 01:55:31,0.0,bank_transfer,refunded,PAY-ICUL7DLUL6
652,652,2023-12-04 03:27:17,11.53,card,captured,PAY-C910UZ5CS0
653,653,2023-06-13 13:47:09,170.3,card,captured,PAY-CUNGMYB0GO
654,654,2024-11-21 10:05:17,90.04,paypal,captured,PAY-TGT5J13Y4B
655,655,2025-06-27 17:49:49,144.91,card,captured,PAY-HR7962G13U
656,656,2024-03-04 07:21:39,195.31,card,captured,PAY-JHPYB96XH7
657,657,2024-02-20 13:14:32,61.56,paypal,captured,PAY-CL85DBQ1TQ
658,658,2024-05-10 20:55:24,59.22,card,captured,PAY-H1FFA7X4A0
659,659,2025-02-26 14:06:20,80.96,card,captured,PAY-3867PO5W9O
660,660,2025-02-20 23:15:07,54.16,cod,captured,PAY-L754K5KOZA
661,661,2025-06-12 00:30:37,4.27,card,captured,PAY-YHTNUHMP2R
662,662,2023-02-02 18:28:58,64.19,card,captured,PAY-XN4TD1NW5C
663,663,2023-09-17 19:59:04,30.63,paypal,captured,PAY-4APN14MHSF
664,664,2023-10-01 15:00:29,433.29,card,captured,PAY-KKWCQ54F62
665,665,2024-07-20 14:46:01,56.25,paypal,captured,PAY-P2INA36H26
666,666,2023-07-06 10:23:11,0.0,paypal,refunded,PAY-42753JVQ8F
667,667,2024-11-09 06:48:37,408.97,bank_transfer,captured,PAY-Q0I7SIFMJN
668,668,2023-08-18 23:16:21,152.45,card,captured,PAY-ZZGCNW48WP
669,669,2023-04-21 01:42:31,138.83,card,captured,PAY-WRK556W7C5
